id,accepted_plant_name_id,match_type
208840,586168-az,strict match
192253,586162-az,strict match
90350,586174-az,strict match
208847,998865-az,strict match
208839,586166-az,strict match
208850,586173-az,strict match
69906,586167-az,strict match
208845,586206-az,strict match
299798,548959-az,strict match
1851687,1009790-az,strict match
2282100,382563-az,strict match
1851688,1009791-az,strict match
105589,382580-az,strict match
1851685,1009787-az,strict match
1851682,382577-az,strict match
1732085,382580-az,strict match
1851679,382580-az,strict match
1851673,335452-az,strict match
1851678,335438-az,strict match
1205747,382588-az,strict match
208807,335156-az,strict match
1772087,335157-az,strict match
1851681,1009789-az,strict match
1851674,335456-az,strict match
1851671,382559-az,strict match
1851683,1009786-az,strict match
105588,335431-az,strict match
1851676,898563-az,strict match
1851689,898563-az,strict match
552057,335454-az,strict match
1732083,335124-az,strict match
1851684,382576-az,strict match
1851686,335428-az,strict match
1732082,335408-az,strict match
1851691,1009793-az,strict match
90361,506773-az,strict match
90362,506739-az,strict match
1929241,1014889-az,strict match
1156991,382956-az,strict match
1732086,382983-az,strict match
102603,506780-az,strict match
1732084,506779-az,strict match
2500757,506776-az,strict match
102599,506761-az,strict match
2500758,506765-az,strict match
2500747,713973-az,strict match
1532339,714025-az,strict match
1732073,929980-az,strict match
2500746,714034-az,strict match
105913,713998-az,strict match
1732069,713979-az,strict match
299787,714044-az,strict match
1732067,713970-az,strict match
1070241,713994-az,strict match
1732072,714023-az,strict match
208806,714047-az,strict match
1732068,713977-az,strict match
1851668,852568-az,strict match
1851667,713986-az,strict match
2500745,713965-az,strict match
1732076,714039-az,strict match
1851669,714046-az,strict match
2500749,713983-az,strict match
1732075,714034-az,strict match
237460,714005-az,strict match
553759,714009-az,strict match
105923,585483-az,strict match
299790,585472-az,strict match
299791,585473-az,strict match
299789,585985-az,strict match
299788,585474-az,strict match
299792,585475-az,strict match
90356,816597-az,strict match
1732081,816595-az,strict match
2500756,506839-az,strict match
2500755,506842-az,strict match
1365885,506846-az,strict match
90358,506843-az,strict match
299784,498793-az,strict match
2500753,498797-az,strict match
208855,498795-az,strict match
1365884,499196-az,strict match
105590,499194-az,strict match
2500754,499191-az,strict match
309348,852421-az,strict match
1772074,750537-az,strict match
1772084,750557-az,strict match
1732078,750552-az,strict match
1772081,750548-az,strict match
1772069,750519-az,strict match
1732077,750518-az,strict match
1772075,750538-az,strict match
1772080,750545-az,strict match
1772077,750516-az,strict match
1772076,750516-az,strict match
1772078,750542-az,strict match
4166,750549-az,strict match
1772083,750551-az,strict match
1772073,750536-az,strict match
1772070,750533-az,strict match
1772071,750534-az,strict match
299796,615167-az,strict match
1772086,791674-az,strict match
1138085,499509-az,strict match
1138087,499535-az,strict match
1315798,499679-az,strict match
1315794,499295-az,strict match
1070249,499517-az,strict match
299779,499428-az,strict match
1070250,499728-az,strict match
2078752,382963-az,strict match
1851692,499476-az,strict match
1138073,498059-az,strict match
1196860,499712-az,strict match
237459,499403-az,strict match
1070253,499375-az,strict match
1070255,499371-az,strict match
1070256,499369-az,strict match
1070254,499372-az,strict match
1615710,604808-az,strict match
43171,498895-az,strict match
1138097,499759-az,strict match
299780,497933-az,strict match
2500775,499410-az,strict match
1615708,607743-az,strict match
299781,499346-az,strict match
1071898,499859-az,strict match
1615711,499514-az,strict match
1070265,499728-az,strict match
1196850,497938-az,strict match
1315782,498061-az,strict match
1315781,498037-az,strict match
2500781,499620-az,strict match
1772088,497991-az,strict match
1615730,896523-az,strict match
102602,499671-az,strict match
1070251,497946-az,strict match
2500774,497953-az,strict match
2500776,499424-az,strict match
1070252,497922-az,strict match
1615712,499537-az,strict match
1196856,499303-az,strict match
2500784,499691-az,strict match
1315790,499529-az,strict match
1615726,499846-az,strict match
1615727,499845-az,strict match
1615716,607746-az,strict match
1138078,498027-az,strict match
1315784,607748-az,strict match
1315783,497907-az,strict match
105917,498051-az,strict match
1138069,498050-az,strict match
1138082,499447-az,strict match
2500770,498527-az,strict match
1196857,499431-az,strict match
1070244,498000-az,strict match
2500768,896517-az,strict match
1615729,499820-az,strict match
1196863,498888-az,strict match
1196853,499452-az,strict match
1070245,498017-az,strict match
1315785,498017-az,strict match
476175,499668-az,strict match
1138109,930206-az,strict match
1138110,499667-az,strict match
1138111,930208-az,strict match
1138066,498133-az,strict match
1138068,498131-az,strict match
1071899,499483-az,strict match
1315792,497898-az,strict match
1469611,930006-az,strict match
1070263,499869-az,strict match
1315791,497954-az,strict match
1138071,499685-az,strict match
2500782,499645-az,strict match
1070267,499675-az,strict match
1070268,499378-az,strict match
1562892,499269-az,strict match
1070262,499855-az,strict match
1138113,499666-az,strict match
1196852,499544-az,strict match
1070242,497936-az,strict match
1196851,499685-az,strict match
1315787,499476-az,strict match
2500778,499743-az,strict match
1615721,499289-az,strict match
1315796,499769-az,strict match
1615709,499458-az,strict match
1070261,499757-az,strict match
1138091,499383-az,strict match
1138092,898550-az,strict match
1430301,607748-az,strict match
2500785,499684-az,strict match
1070246,497990-az,strict match
1138108,499730-az,strict match
1070259,499781-az,strict match
1138102,499812-az,strict match
1615715,604811-az,strict match
2500783,382964-az,strict match
1615723,499400-az,strict match
1315786,497989-az,strict match
1138074,498056-az,strict match
2500771,499502-az,strict match
1615724,499430-az,strict match
1138103,499631-az,strict match
1138105,499647-az,strict match
1196854,497894-az,strict match
1138079,497974-az,strict match
1138089,499683-az,strict match
1138115,499686-az,strict match
1138116,499674-az,strict match
1138084,499513-az,strict match
1138081,499491-az,strict match
1430300,499468-az,strict match
1354808,499490-az,strict match
1070260,499766-az,strict match
1138114,499662-az,strict match
1138088,499344-az,strict match
1070266,499716-az,strict match
1615725,499395-az,strict match
1138096,499779-az,strict match
1138099,499762-az,strict match
1138100,499761-az,strict match
1196859,499744-az,strict match
1615717,896520-az,strict match
1615707,497969-az,strict match
1315780,498042-az,strict match
1138090,499363-az,strict match
1315789,499441-az,strict match
1070270,498885-az,strict match
1615713,604809-az,strict match
2500769,497960-az,strict match
1615714,607745-az,strict match
1615706,896519-az,strict match
1196855,499285-az,strict match
1070264,499600-az,strict match
1138083,898556-az,strict match
309346,499565-az,strict match
1071897,499479-az,strict match
1851693,499572-az,strict match
1196861,499670-az,strict match
1138094,499785-az,strict match
2500780,499808-az,strict match
1315797,499837-az,strict match
1138076,498006-az,strict match
1315793,497917-az,strict match
1615720,497923-az,strict match
1196858,499635-az,strict match
1469621,499369-az,strict match
2500777,499787-az,strict match
1615731,499611-az,strict match
1138106,499603-az,strict match
299783,499593-az,strict match
1070243,498036-az,strict match
1070258,499391-az,strict match
1070247,497983-az,strict match
1851695,499660-az,strict match
2500772,898539-az,strict match
1615718,497913-az,strict match
1196862,499665-az,strict match
1430299,498133-az,strict match
1315788,499499-az,strict match
1138072,498065-az,strict match
2500779,499767-az,strict match
2500773,499527-az,strict match
1138104,499636-az,strict match
1315795,499389-az,strict match
299782,499819-az,strict match
1138080,499470-az,strict match
1533089,826736-az,strict match
285841,826731-az,strict match
2078960,826663-az,strict match
1533088,826658-az,strict match
1902517,826722-az,strict match
2078964,826691-az,strict match
2078961,826667-az,strict match
2078963,826685-az,strict match
2078962,826693-az,strict match
1902516,826689-az,strict match
1902513,896231-az,strict match
1729939,826700-az,strict match
1689807,826660-az,strict match
85157,826719-az,strict match
2078971,826727-az,strict match
2078968,826711-az,strict match
1902514,826681-az,strict match
2078970,826723-az,strict match
2078966,826705-az,strict match
263978,826717-az,strict match
69063,826675-az,strict match
2078969,826720-az,strict match
90639,826709-az,strict match
2078965,826695-az,strict match
1902515,826682-az,strict match
2070770,826662-az,strict match
301347,826715-az,strict match
2078967,826708-az,strict match
2078972,533909-az,strict match
255856,533917-az,strict match
489688,585499-az,strict match
165320,585504-az,strict match
86642,845324-az,strict match
1981227,851590-az,strict match
39321,851597-az,strict match
669706,851594-az,strict match
263963,787710-az,strict match
1580820,670715-az,strict match
1580818,670711-az,strict match
255850,670714-az,strict match
263975,670718-az,strict match
1580819,670713-az,strict match
1580821,670716-az,strict match
1580822,670719-az,strict match
1580809,639354-az,strict match
1580817,639380-az,strict match
1580808,639351-az,strict match
1580813,639363-az,strict match
1580804,639341-az,strict match
1580805,639342-az,strict match
258236,639340-az,strict match
1580810,639375-az,strict match
1580815,639373-az,strict match
1580811,639363-az,strict match
459870,639372-az,strict match
1580816,639375-az,strict match
1580814,639371-az,strict match
90644,639374-az,strict match
1580806,639344-az,strict match
2569948,639352-az,strict match
1580807,639345-az,strict match
1580812,639375-az,strict match
2569949,639357-az,strict match
2569950,639378-az,strict match
2584082,506506-az,strict match
1580824,506507-az,strict match
2569959,550633-az,strict match
2569960,1015890-az,strict match
2569962,1015891-az,strict match
2569964,1003894-az,strict match
2569961,550611-az,strict match
450934,549240-az,strict match
2569963,1002900-az,strict match
2569957,734504-az,strict match
255869,497686-az,strict match
438427,507166-az,strict match
255857,507176-az,strict match
263979,507178-az,strict match
438426,507422-az,strict match
2511802,507422-az,strict match
438423,497686-az,strict match
450935,497136-az,strict match
438425,498154-az,strict match
438424,497695-az,strict match
450938,775423-az,strict match
204382,831896-az,strict match
1620061,831921-az,strict match
2029237,831959-az,strict match
1037434,831839-az,strict match
1793823,831890-az,strict match
2569958,831906-az,strict match
438419,831853-az,strict match
2065895,607258-az,strict match
307731,831891-az,strict match
307730,831820-az,strict match
68864,831910-az,strict match
438418,831837-az,strict match
307729,831953-az,strict match
438840,831873-az,strict match
2569967,587040-az,strict match
438433,587002-az,strict match
438431,587060-az,strict match
438432,587043-az,strict match
2569965,585863-az,strict match
263981,586268-az,strict match
438430,585570-az,strict match
2569966,585775-az,strict match
303132,899371-az,strict match
90642,607256-az,strict match
2569947,899360-az,strict match
2569946,617257-az,strict match
438416,617258-az,strict match
2569945,617253-az,strict match
438429,586082-az,strict match
2569969,586026-az,strict match
107240,585469-az,strict match
438421,856642-az,strict match
